NULL	73640
0.0	131505
0.01	3291
0.02	2228
0.03	1431
0.04	836
0.05	650
0.06	804
0.07	253
0.08	508
0.09	241
0.1	296
0.11	183
0.12	193
0.13	109
0.14	115
0.15	175
0.16	162
0.17	83
0.18	96
0.19	97
0.2	76
0.21	102
0.22	18
0.24	67
0.26	2
0.28	39
0.29	2
0.3	19
0.32	15
0.34	2
0.36	7
0.38	83
0.41	15
0.45	5
0.48	24
0.5	29
0.51	18
0.54	2
0.56	95
0.57	2
0.61	2
0.98	3
1.67	9
1.78	2
